date,open,high,low,close,volume,adj_close,pos,neu,neg,pos_minus_neg,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,log_return,target,rsi,macd,h_bollinger,l_bollinger,lag_5,sma_5,ema_5,lag_10,sma_10,ema_10,lag_25,sma_25,ema_25,lag_50,sma_50,ema_50,quarter,dow,q_mean,q_std,q_skew
2013-06-20,15105.509766,15105.509766,14732.030273,14758.320312,172630000,14758.320312,0.78044665,0.024574537,0.19497883,0.5854678,-0.19611005,-0.036615178,-0.69151545,0.4830014,0.51100326,-0.61410636,-0.07925654,0.20584258,-0.027689753,0.2946183,0.5241306,-0.08713566,0.40181035,-0.23582943,-0.48015326,0.73432106,0.21736,-0.02369471866724274,0.0019395552074092642,42.4441618776629,-0.0016281442310775167,0.017951015385472734,-0.021602448214028073,0.011988327433671819,-0.005582699308631475,-0.009105124180660538,0.005335149011291163,-0.0018947536158607705,-0.004929362244105209,0.003964489668758465,-0.0013782276535822058,-0.0019715233372232348,0.008738119302491666,-5.9430475615277893e-05,-0.0006115503590360806,2,3,6.160986950398766e-05,0.009649426696989906,-0.1816126102325212
2013-06-21,14760.620117,14858.55957,14688.429688,14799.400391,420080000,14799.400391,0.6147447,0.079861484,0.3053938,0.3093509,-0.2934109,-0.21697733,-0.6535072,0.6262701,0.45329472,-0.3928292,0.065308385,0.10635066,-0.07830576,0.25325862,0.5037706,-0.07775122,0.3633964,-0.29748335,-0.61348027,0.64954925,0.16548628,0.0027796531311133545,-0.002956813425970506,51.33308480508891,-0.0007217875839348761,0.018230075494580902,-0.021520737576489757,-0.007002573115718,-0.003626254059265205,-0.005143531743402574,0.013701675583308376,-0.0029869558610802725,-0.0035277230849745603,-0.0027841525781003426,-0.001155675425213658,-0.0016060482242742664,0.004240314344969617,-8.864369989240312e-05,-0.0004785619868733577,2,4,6.160986950398766e-05,0.009649426696989906,-0.1816126102325212
2013-06-24,14795.790039,14795.790039,14551.269531,14659.55957,158670000,14659.55957,0.63123775,0.030635465,0.33812678,0.29311094,-0.25512367,-0.082549185,-0.6093193,0.59395915,0.40343943,-0.42424443,-0.10209315,0.1489359,0.134904,0.34003887,0.5341841,-0.088284284,0.31169373,-0.29026955,-0.58009756,0.52269876,0.18734707,-0.009494012794601417,-0.005999827746651518,47.65830227186962,-0.0008913414185410013,0.017985574116156484,-0.022281848483201257,0.007250928613852436,-0.006975242340955976,-0.006593692093802188,-0.0006252083824479107,-0.0038738363022956233,-0.004612503032179444,0.00792355191647474,-0.0018523780136567045,-0.002212814729684047,-5.386980384129368e-06,-0.0002784162161767489,-0.0008321090773724972,2,0,6.160986950398766e-05,0.009649426696989906,-0.1816126102325212
2013-06-25,14669.69043,14812.030273,14669.69043,14760.30957,135940000,14760.30957,0.72164667,0.04043351,0.23791982,0.4837268,-0.1477479,0.019618912,-0.54584795,0.607569,0.526389,-0.63704216,0.058997765,-0.0019651682,-0.033153392,0.2513901,0.5751628,-0.012341368,0.3084728,-0.32128412,-0.49318808,0.72590685,0.19528419,0.006849139496492669,-0.0031023727339934293,52.53121474720059,0.00010192322481120814,0.017975440271560172,-0.022278965120602817,0.009074788268899564,-0.007420372095437356,-0.00211274823037057,-0.007679087358876337,-0.0024210136167587227,-0.002528568026966332,-0.0012460292880293944,-0.0015285712622758218,-0.0015157413276704538,-0.018046717792599674,0.00021950092960509797,-0.0005308836431032751,2,1,6.160986950398766e-05,0.009649426696989906,-0.1816126102325212
2013-06-26,14769.990234,14938.980469,14769.679688,14910.139648,133230000,14910.139648,0.8706853,0.014734536,0.114580214,0.75610507,-0.027477004,-0.19855478,-0.686366,0.54569936,0.4595443,-0.58108926,0.028902166,-0.1099541,-0.019059818,0.14505184,0.5509338,0.0050487434,0.19739975,-0.35807145,-0.47141346,0.8143593,0.21335465,0.010099702266210965,0.0017856828484486883,53.45928587340485,0.0009361806084895889,0.01937955475317631,-0.021978985818385064,-0.013541921642948625,-0.0026920473136054367,0.0019580686018232747,-0.008419746891106304,-0.0005690687010269956,-0.00023251888275227788,0.003404621504748067,-0.001260768031817306,-0.0006222456666026524,0.010735910641621596,0.00020677676209688537,-0.00011399792116938324,2,2,6.160986950398766e-05,0.009649426696989906,-0.1816126102325212
2013-06-27,14921.280273,15075.009766,14921.280273,15024.490234,113650000,15024.490234,0.9352448,0.00048778512,0.06426736,0.87097746,-0.17403448,-0.10114847,-0.6534922,0.5363397,0.59922117,-0.48164505,0.07878463,0.0013891888,0.085747786,0.22921929,0.6323935,-0.14325416,0.3062528,-0.27762675,-0.32338017,0.6249815,0.24052252,0.007640057196300664,-0.00470903380105999,52.62092654155032,0.0012604963024745318,0.020029204779484854,-0.022006532612750762,-0.02369471866724274,0.0035749078591032434,0.0038520647999824046,0.011988327433671819,-0.0010038957247641112,0.0011988585861664389,-0.005239354609094808,-0.000745591559601487,1.3316092082218023e-05,-0.009408660920098778,0.0005477511244248742,0.00019008267167257937,2,3,6.160986950398766e-05,0.009649426696989906,-0.1816126102325212
2013-06-28,15016.580078,15034.629883,14884.799805,14909.599609,230000000,14909.599609,0.67399275,0.0408496,0.2851576,0.3888352,-0.27358046,-0.056424145,-0.5389443,0.53068274,0.40132496,-0.639436,-0.033966646,-0.051949922,-0.10486662,0.4153472,0.6303752,0.06599902,0.26453277,-0.16267803,-0.51671654,0.75367486,0.31407523,-0.007676277432527668,-0.0003780218680855102,47.61360790446719,0.0004248324418622588,0.019755707871906728,-0.021127716320404426,0.0027796531311133545,0.001483721746375039,9.28405581238122e-06,-0.007002573115718,-0.001071266156445078,-0.0004148025081415806,-0.0008280543353514187,-0.001019520483488537,-0.0005781911021185424,-0.005587265989129782,0.0005059708955569164,-0.00011840203829605774,2,4,6.160986950398766e-05,0.009649426696989906,-0.1816126102325212
2013-07-01,14911.599609,15083.280273,14911.599609,14974.959961,120570000,14974.959961,0.7210743,0.010366742,0.26855898,0.4525153,-0.0452823,-0.11104421,-0.5849341,0.72943336,0.21830319,-0.52944595,-0.10282915,0.012483459,0.008215531,0.3108083,0.6600798,-0.111061975,0.29904285,-0.16921498,-0.5254456,0.71959084,0.23984359,0.004374195715463509,0.0020297628145415254,51.52222687761171,0.000651440208803107,0.01916495221408704,-0.02101138002000858,-0.009494012794601417,0.004257363448388024,0.0014642546090294236,0.007250928613852436,-0.0013589394462839705,0.0004559244416047993,0.0005621100567577528,-0.0008670370571403068,-0.0001972382699968462,0.0007130990848011646,0.0005791928281701634,5.7778265772944845e-05,3,0,4.7933927415997456e-05,0.012293592429874671,-0.8377892890536093
2013-07-02,14974.959961,15049.219727,14870.509766,14932.410156,116610000,14932.410156,0.67580473,0.025149522,0.2990457,0.37675902,-0.08479687,-0.04156002,-0.60500604,0.541926,0.51149714,-0.60987085,-0.0834131,-0.08771477,0.07824006,0.25858384,0.5934652,-0.12526919,0.2978367,-0.22162677,-0.5157267,0.8574382,0.20550457,-0.002845441343881191,-0.007363106129230361,49.15589110184622,0.0003007219197285958,0.019207293023874836,-0.020835560737627965,0.006849139496492669,0.002318447280313252,2.7689291392552135e-05,0.009074788268899564,-0.002550962407562046,-0.00014432388302901722,0.006921644316471369,-0.0012577204835544093,-0.0004009461987571804,0.0013505323911458963,0.0004952733534696216,-5.6073483625256565e-05,3,1,4.7933927415997456e-05,0.012293592429874671,-0.8377892890536093
2013-07-03,14923.730469,15025.900391,14858.929688,14988.370117,61000000,14988.370117,0.69990593,8.146648e-05,0.30001262,0.39989325,-0.10323116,-0.030176152,-0.6393643,0.70230615,0.34694484,-0.6848053,-0.023936508,-0.0061667496,0.046965525,0.4355101,0.8085112,-0.09108806,0.34662288,-0.3666797,-0.49903905,0.6169361,0.2873383,0.003740545917401827,-0.01480952073764277,51.35095064970172,0.0004868893612577029,0.01919292170220614,-0.019007404201740515,0.010099702266210965,0.001046616010551425,0.001265308166728977,-0.013541921642948625,-0.000822715651527001,0.0005620160806856818,-0.006941235572127944,-0.0008304492239732183,-8.236988212956449e-05,0.0104000639379602,0.00036208299305845416,9.281355170913884e-05,3,2,4.7933927415997456e-05,0.012293592429874671,-0.8377892890536093
2013-07-05,14995.459961,15137.509766,14971.200195,15135.839844,94560000,15135.839844,0.61862147,0.088249505,0.29312906,0.3254924,-0.06976565,0.014087545,-0.6513152,0.55506617,0.4045666,-0.67681795,0.04138431,0.04711425,-0.07436692,0.34428993,0.42782387,-0.01655693,0.16928475,-0.07677796,-0.5909999,0.5981625,0.12793374,0.00979085627387578,-0.002034911530507786,53.343720834454025,0.0009645118046441638,0.019756011687615652,-0.019124923460891567,0.007640057196300664,0.0014767758260664482,0.004107157535777912,-0.02369471866724274,0.002525841842584851,0.002239987024902063,0.00141902487687224,-0.0004955759680930767,0.0006771090529477697,-0.0029364906610785035,0.0006166299317575398,0.0004731289525784189,3,4,4.7933927415997456e-05,0.012293592429874671,-0.8377892890536093
2013-07-08,15137.219727,15262.719727,15137.219727,15224.69043,136820000,15224.69043,0.7965707,0.0007508362,0.2026784,0.59389234,-0.15138511,-0.010902592,-0.7417636,0.6754695,0.5415889,-0.5864074,0.0713664,0.07191215,0.10597371,0.3781691,0.4532802,-0.114602186,0.35630673,-0.24973568,-0.42477626,0.6496972,0.25263762,0.005853049261852644,-0.004700859348013429,51.854927723634866,0.0009601582051595617,0.018567437930209513,-0.018721212335631003,-0.007676277432527668,0.00418264116494251,0.004689121444469489,0.0027796531311133545,0.00283318145565878,0.0028969074316203504,-0.013729471280209838,0.00028772485358942256,0.0010752582997866063,0.0016679662734168823,0.0007003315915262551,0.0006841062196087807,3,0,4.7933927415997456e-05,0.012293592429874671,-0.8377892890536093
2013-07-09,15228.459961,15320.419922,15228.459961,15300.339844,109270000,15300.339844,0.7295304,0.03269505,0.23777452,0.49175587,-0.19003743,-0.04264208,-0.47864738,0.6358646,0.5497337,-0.66847855,-0.04128374,-0.052610368,-0.05438219,0.44141623,0.5348922,-0.12778206,0.40463996,-0.1660234,-0.50215465,0.56459564,0.11906587,0.0049565597935338,-0.0005164303171514285,51.50251230021061,0.0008458409681072424,0.01897202498821024,-0.01856762257603356,0.004374195715463509,0.0042991139805565685,0.0047782675608242595,-0.009494012794601417,0.004278238714472302,0.0032713896792409777,0.009118389289701967,0.00012125167374269587,0.001373819953151775,0.0007989569893147887,0.0007834836476106353,0.0008516534185862325,3,1,4.7933927415997456e-05,0.012293592429874671,-0.8377892890536093
2013-07-10,15298.030273,15348.950195,15258.889648,15291.660156,105050000,15291.660156,0.76046544,0.010691571,0.22884299,0.53162247,-0.11464223,-0.053611163,-0.6166304,0.63552976,0.37103298,-0.6272837,-0.14546168,0.09926242,-0.1128348,0.35649604,0.5641336,-0.13300884,0.3963479,-0.15197454,-0.41482678,0.5991456,0.24510191,-0.0005674482369837108,-0.0070527733563910235,49.28007250721348,0.00037134808526896536,0.018983202041169257,-0.017867635716803314,-0.002845441343881191,0.004754712601936065,0.00299636229488827,0.006849139496492669,0.0035365799411246636,0.0025734191490183068,-0.005027042265565304,0.0002996354348859596,0.0012244916308336608,0.0071924130342607105,0.0006282864221857468,0.0007960023732697641,3,2,4.7933927415997456e-05,0.012293592429874671,-0.8377892890536093
2013-07-11,15298.0,15483.549805,15298.0,15460.919922,124950000,15460.919922,0.74735105,0.11521653,0.13743237,0.6099188,-0.19353497,-0.01708105,-0.5841727,0.47640765,0.44161713,-0.6044511,-0.07279462,0.13109882,-0.18600768,0.30312857,0.49968627,-0.28827754,0.4028865,-0.20586443,-0.42644456,0.6349031,0.16394328,0.011007952811673246,0.004433200127545986,53.78087295006797,0.0007863757490876875,0.020007363559151906,-0.016949027264508004,0.003740545917401827,0.006208193980790348,0.005666892467149929,0.010099702266210965,0.0036274049956708915,0.004106970724046477,-0.014397306224785678,0.0013158457963443166,0.0019770655678213213,0.0014194765875513895,0.0008200559466681839,0.001196471017913038,3,3,4.7933927415997456e-05,0.012293592429874671,-0.8377892890536093
2013-07-12,15460.69043,15498.389648,15410.269531,15464.299805,130140000,15464.299805,0.8717757,0.041568104,0.08665623,0.7851195,-0.053399395,-0.14164539,-0.6201407,0.6259313,0.568421,-0.6674356,0.014841379,-0.04877688,-0.07577068,0.3308597,0.5360031,-0.10531625,0.37587193,-0.3852309,-0.4300641,0.6425858,0.18152,0.00021858425216018094,0.0031206498881702145,49.382157589686436,0.0003081215651229241,0.018787898154123794,-0.016906536177631062,0.00979085627387578,0.00429373957644723,0.0038507897288200133,0.007640057196300664,0.002885257701256844,0.0033999913655216956,0.005335149011291163,0.001111183205979077,0.001841797774308926,-0.00940061660781071,0.0010124399638676018,0.0011581225172952788,3,4,4.7933927415997456e-05,0.012293592429874671,-0.8377892890536093
2013-07-15,15459.69043,15509.480469,15455.769531,15484.259766,99430000,15484.259766,0.5571833,0.12028995,0.3225267,0.23465663,-0.33311364,-0.08957395,-0.5060263,0.59069026,0.40586558,-0.62652403,0.02557562,0.31016663,-0.065559894,0.37570867,0.40930846,-0.039167542,0.2861116,-0.2204856,-0.58275837,0.53371,0.34178504,0.0012898799843424381,-0.004276126936799482,49.82100946879649,5.126411436175539e-05,0.018826446811845098,-0.01611583952534632,0.005853049261852644,0.003381105720945188,0.0029971531473274885,-0.007676277432527668,0.003781873442943854,0.0030163347507618306,0.013701675583308376,0.0006147113820204397,0.0017993425596961193,0.00884656571818715,0.0008613062491907076,0.0011632894767873243,3,0,4.7933927415997456e-05,0.012293592429874671,-0.8377892890536093
2013-07-16,15485.030273,15498.160156,15415.709961,15451.849609,105970000,15451.849609,0.61775506,0.076811634,0.3054333,0.31232175,-0.18359756,-0.06919463,-0.66530055,0.5588944,0.32559028,-0.62828577,-0.111011766,0.105356924,0.02054305,0.3171316,0.5967952,-0.093337424,0.32690838,-0.27036917,-0.4943858,0.6206415,0.3542008,-0.002095297017771291,-0.011461446899757676,48.393247561291936,-0.0003378797812453485,0.018202638604302324,-0.016426653880965918,0.0049565597935338,0.0019707343586841696,0.0012996697589612292,0.004374195715463509,0.003134924169620374,0.002086947156483081,-0.0006252083824479107,0.0005559078366075046,0.001499754899890934,0.00955399337398311,0.0006283204413556195,0.0010355017711183591,3,1,4.7933927415997456e-05,0.012293592429874671,-0.8377892890536093
2013-07-17,15456.919922,15502.0,15438.120117,15470.519531,126240000,15470.519531,0.7290991,0.039714407,0.23118652,0.49791256,-0.17214303,-0.13136265,-0.58690214,0.6450797,0.69831365,-0.585469,-0.12661594,0.054511774,-0.038117856,0.40468192,0.42076835,-0.15381342,0.2537183,-0.39393356,-0.40727314,0.5960841,0.2398418,0.001207535178439157,0.0032688432853670716,49.901782431696944,-0.00036195547263443816,0.017400064746584072,-0.016410805332293707,-0.0005674482369837108,0.002325731041768743,0.0012689582321205384,-0.002845441343881191,0.0035402218218524087,0.0019270540695660037,-0.007679087358876337,0.0009113727381001243,0.001477276459779259,-0.00033866603310445787,0.0006592444655864918,0.0010422481792485866,3,2,4.7933927415997456e-05,0.012293592429874671,-0.8377892890536093
2013-07-18,15465.910156,15589.400391,15465.910156,15548.540039,136270000,15548.540039,0.64449304,0.04058168,0.31492525,0.3295678,-0.20787397,0.050019093,-0.5995458,0.7231075,0.41310832,-0.622622,0.0036577655,0.019992277,-0.15176727,0.3589381,0.51557565,-0.17313452,0.43357146,-0.080180384,-0.5669754,0.7833702,0.29344955,0.00503049890056053,0.0011083887257934304,51.663054223540165,-0.00012193285004052348,0.017141210300734767,-0.014294708832093488,0.011007952811673246,0.0011302402595461999,0.0025228051216005356,0.003740545917401827,0.003669217120168279,0.0024913167661104628,-0.008419746891106304,0.0014493825697667975,0.00175060126291628,0.005815855576587033,0.0006435373320659618,0.0011986501683196433,3,3,4.7933927415997456e-05,0.012293592429874671,-0.8377892890536093
2013-07-19,15524.269531,15544.549805,15491.959961,15543.740234,229260000,15543.740234,0.7412452,0.11758609,0.1411687,0.6000765,-0.20298319,-0.24618988,-0.5105522,0.6032107,0.509521,-0.63820267,-0.031268157,0.015537572,0.0014627218,0.332643,0.6100245,-0.12857439,0.26469368,-0.24634497,-0.43868285,0.65055627,0.16606563,-0.00030874577200404747,-0.0020667341724665477,49.06845196660835,-0.0003133937287013094,0.013363004367469573,-0.008177905609304426,0.00021858425216018094,0.0010247742547133541,0.0015789548237323415,0.00979085627387578,0.002659256915580297,0.001982214486453279,0.011988327433671819,0.0009574996415397628,0.0015921899525377934,0.003243887495099683,0.0005724846667238871,0.0011395366020324395,3,4,4.7933927415997456e-05,0.012293592429874671,-0.8377892890536093
2013-07-22,15543.969727,15576.209961,15516.200195,15545.549805,180920000,15545.549805,0.6313665,0.06591619,0.30271736,0.3286491,-0.25116503,-0.07792954,-0.6297754,0.51474875,0.51404876,-0.5701085,-0.0062573133,0.10884439,-0.035787433,0.2291193,0.4729372,-0.09007988,0.24911922,-0.07432848,-0.68186957,0.60568315,0.1862526,0.00011641121426536288,0.0015956133439590035,49.28685839145688,-0.00039667847621632096,0.01328301987868806,-0.00836424531220771,0.0012898799843424381,0.0007900805006979391,0.0010914402872433488,0.005853049261852644,0.0020855931108215682,0.0016429775278736577,-0.007002573115718,0.0012422590147390974,0.0014786685111322219,-0.0014906716429936623,0.0006046263238690677,0.0010994140378062798,3,0,4.7933927415997456e-05,0.012293592429874671,-0.8377892890536093
2013-07-23,15547.0,15604.219727,15544.05957,15567.740234,98700000,15567.740234,0.6464492,0.00013154976,0.35341927,0.29302993,-0.28516716,-0.050423756,-0.5348341,0.6366668,0.34940538,-0.54162276,-0.12828965,0.20846382,0.007280041,0.39401928,0.53518236,-0.0869873,0.32582492,-0.2282466,-0.4298269,0.57917094,0.31444234,0.0014264279177643847,0.006511745451563506,49.998358534479124,-0.00035042080591576896,0.0123646351753957,-0.00635381653767877,-0.002095297017771291,0.0014944254878050743,0.001203102830750361,0.0049565597935338,0.001732579923244627,0.0016036048714901533,0.007250928613852436,0.0010092789868955754,0.0014746500039500806,0.002375418218063838,0.0005856465178630786,0.0011122381115301271,3,1,4.7933927415997456e-05,0.012293592429874671,-0.8377892890536093
2013-07-24,15576.69043,15602.599609,15496.839844,15542.240234,99320000,15542.240234,0.5618062,0.04881298,0.38938084,0.17242534,-0.17288685,-0.040778864,-0.61962587,0.5851338,0.39583817,-0.48998672,-0.12893961,-0.03457011,-0.068722636,0.27972502,0.45962387,-0.012897463,0.32494575,-0.1954461,-0.66787094,0.77278817,0.26211345,-0.001639345658674998,0.0004426325510606712,48.29083340502373,-0.0005038473944186181,0.011974305148053005,-0.0068123350258528425,0.001207535178439157,0.0009250493203822434,0.00025562000094190814,-0.0005674482369837108,0.0016253901810754981,0.0010139775023692166,0.009074788268899564,0.0005807136297925929,0.0012351118760558439,-0.0017749356000231935,0.0005883583166900426,0.0010043328656397302,3,2,4.7933927415997456e-05,0.012293592429874671,-0.8377892890536093
2013-07-25,15539.169922,15560.330078,15455.589844,15555.610352,103260000,15555.610352,0.77616906,0.06359334,0.16023761,0.6159314,-0.20945865,-0.15007709,-0.6202545,0.47941178,0.52267003,-0.6812286,-0.10943468,0.009177419,-0.09783737,0.38857952,0.51241475,-0.1481677,0.3206741,-0.27232474,-0.37279943,0.72639716,0.22273354,0.0008598741438304843,-0.0010033811155623685,49.796047671102016,-0.0004180960857829941,0.010874959672186973,-0.0066369723622248565,0.00503049890056053,9.092436903623416e-05,0.0004570380485714335,0.011007952811673246,0.000610582314291222,0.0009859587099076289,-0.013541921642948625,0.0011567854612637575,0.0012062474351154317,0.008154636450292628,0.00044246307056079964,0.0009986678177256421,3,3,4.7933927415997456e-05,0.012293592429874671,-0.8377892890536093
2013-07-26,15547.849609,15560.969727,15405.160156,15558.830078,94880000,15558.830078,0.7921747,0.077345304,0.13048004,0.66169465,-0.26050124,-0.0851118,-0.53477156,0.719284,0.43306088,-0.6974574,0.013585315,-0.12836753,-0.122339934,0.33034244,0.5055568,-0.097009085,0.45471516,-0.29021284,-0.4370965,0.6905159,0.20242943,0.00020696023884708196,0.009379238936122416,49.39154670631192,-0.00038713681386405417,0.010158591830415942,-0.006663914216199184,-0.00030874577200404747,0.00019406557120646005,0.00037367877866331634,0.00021858425216018094,0.0006094199129599122,0.0008443226242602567,-0.02369471866724274,0.00211285261750735,0.0011293791892486357,0.003964489668758465,0.0003673124819625721,0.0009676204616911888,3,4,4.7933927415997456e-05,0.012293592429874671,-0.8377892890536093
2013-07-29,15557.139648,15557.139648,15482.269531,15521.969727,87240000,15521.969727,0.773628,0.029521585,0.19685037,0.57677764,-0.18588707,0.034331247,-0.6092856,0.6062736,0.33055866,-0.48445618,0.090417966,0.011869814,-0.078706004,0.22391447,0.59539694,0.14181656,0.3043965,-0.20392711,-0.5501094,0.63444173,0.21804576,-0.0023719060328197864,0.00845768862187591,47.74193293364423,-0.0005141704828100636,0.00950258680737699,-0.005477472053189445,0.00011641121426536288,-0.00030359787821056976,-0.0005415161584977178,0.0012898799843424381,0.0002432413112436897,0.0002595537775184306,0.0027796531311133545,0.0019067902509500244,0.0008600495567818338,-0.0027841525781003426,0.0003755574128681831,0.000836658638377033,3,0,4.7933927415997456e-05,0.012293592429874671,-0.8377892890536093
2013-07-30,15534.490234,15593.910156,15479.129883,15520.589844,117550000,15520.589844,0.68930334,0.029121947,0.2815747,0.40772864,-0.20604008,-0.14581877,-0.5906532,0.62507814,0.37384674,-0.45696476,-0.14674172,0.1273905,-0.015165109,0.34654367,0.4954769,0.0007939625,0.29322278,-0.15360267,-0.5484282,0.5783074,0.24646404,-8.890265622283117e-05,0.008882786810327946,49.354554480986465,-0.00042212669014446256,0.009250575832840674,-0.005671770915821762,0.0014264279177643847,-0.000606663993008013,-0.0003906449910727556,-0.002095297017771291,0.00044388074739853565,0.0001961980622927466,-0.009494012794601417,0.002282994656485168,0.0007870532327045519,0.00792355191647474,0.00021530832141423168,0.0008003621170201756,3,1,4.7933927415997456e-05,0.012293592429874671,-0.8377892890536093
2013-07-31,15528.570312,15634.320312,15492.959961,15499.540039,145120000,15499.540039,0.60595936,0.11178507,0.28225556,0.32370377,-0.112829536,-0.20764405,-0.55881685,0.51628304,0.5129721,-0.5366834,-0.041406583,0.2254683,0.011312756,0.20425679,0.4927743,-0.122781724,0.21508841,-0.20042405,-0.5627781,0.6429775,0.13963155,-0.0013571708635899905,-0.0016952208456717567,48.459909053493085,-0.00042326622043946925,0.009166609143456468,-0.0054389771784084376,-0.001639345658674998,-0.0005502290339910115,-0.000712820281911834,0.001207535178439157,0.00018741014319562094,-8.62326515041147e-05,0.006849139496492669,0.0019547422420818617,0.0006221129176049718,-0.0012460292880293944,0.00021308548990301975,0.0007157529805256593,3,2,4.7933927415997456e-05,0.012293592429874671,-0.8377892890536093
2013-08-01,15503.849609,15650.69043,15503.849609,15628.019531,111040000,15628.019531,0.80242026,0.016819648,0.18076006,0.62166023,-0.25433853,-0.035719827,-0.5906448,0.56865555,0.5016206,-0.64855796,-0.027495356,0.12654851,0.036614165,0.37281224,0.45356053,0.07325524,0.20315956,-0.18861374,-0.578688,0.5730904,0.23860794,0.008255078354425951,0.00491709185667223,55.10259274034819,0.00021258239630548868,0.009873641897916962,-0.005694556689166517,0.0008598741438304843,0.0009288118081280819,0.0022764792635340944,0.00503049890056053,0.0005098680885821631,0.0014303693495740792,0.010099702266210965,0.0018809572856104612,0.0012092641050527396,0.003404621504748067,0.0003100946268965774,0.0010114127991099845,3,3,4.7933927415997456e-05,0.012293592429874671,-0.8377892890536093
2013-08-02,15627.55957,15658.429688,15558.679688,15658.360352,104840000,15658.360352,0.5306675,0.0877393,0.38159326,0.14907421,-0.13526966,-0.09150235,-0.5444738,0.5792929,0.24428117,-0.4944815,-0.06848975,0.0161954,-0.060146946,0.35220802,0.45589125,-0.022193415,0.1540052,-0.16841717,-0.49536574,0.6691756,0.21594134,0.0019395552074092642,0.007691484189330429,50.497510869463625,0.00019739286748608634,0.008633707711869491,-0.005239752609765699,0.00020696023884708196,0.0012753308018405183,0.002164171244825818,-0.00030874577200404747,0.0007346981865234942,0.0015229485964532038,0.007640057196300664,0.001652937206054805,0.0012654403436955493,-0.005239354609094808,0.0004536728232266589,0.0010478105406119171,3,4,4.7933927415997456e-05,0.012293592429874671,-0.8377892890536093
2013-08-05,15651.980469,15655.209961,15584.830078,15612.129883,76850000,15612.129883,0.7244098,0.001955707,0.27363452,0.45077524,-0.094619885,-0.059958197,-0.56711584,0.5889479,0.45003173,-0.559483,-0.00648834,0.18453822,-0.035652682,0.49284917,0.65336,-0.1524497,0.42229167,-0.2860842,-0.60392046,0.5533025,0.1743671,-0.002956813425970506,0.002253070875188488,47.20375555366489,-0.00013494127068489469,0.008200478670453933,-0.005687509837132455,-0.0023719060328197864,0.0011583493232103742,0.00045717635456037683,0.00011641121426536288,0.00042737572249990747,0.0007084464105579837,-0.007676277432527668,0.0018417157663170917,0.0009406515921827759,-0.0008280543353514187,0.0004110976414142772,0.000890766463491038,3,0,4.7933927415997456e-05,0.012293592429874671,-0.8377892890536093
2013-08-06,15608.44043,15608.44043,15473.400391,15518.740234,87730000,15518.740234,0.76723254,0.040783457,0.19198406,0.5752484,-0.20736769,-0.18830815,-0.5734975,0.32759356,0.5244812,-0.5676775,-0.064803034,0.1836829,0.054872733,0.3632495,0.38538766,-0.16566493,0.21284372,-0.17464258,-0.46472085,0.67493814,0.2686188,-0.005999827746651518,0.00943458874050871,45.229263237894735,-0.0005300497002917765,0.008112132713706907,-0.006694802634403962,-8.890265622283117e-05,-2.383569487536298e-05,-0.0016951583458435877,0.0014264279177643847,-0.0003152498439416828,-0.0005112397998437439,0.004374195715463509,0.0014267548278324904,0.00040676856611859954,0.0005621100567577528,0.00027985888534609176,0.0006205470827011339,3,1,4.7933927415997456e-05,0.012293592429874671,-0.8377892890536093
2013-08-07,15516.209961,15516.209961,15421.75,15470.669922,88430000,15470.669922,0.69380414,0.036976803,0.26921904,0.42458516,-0.25106955,-0.079092,-0.66288817,0.57053393,0.37451136,-0.5232304,-0.03367262,0.15525086,0.027843723,0.23388524,0.47128445,-0.0008842349,0.24587427,-0.20594919,-0.67049813,0.67645407,0.21861488,-0.0031023727339934293,-0.0025797601670966893,47.481870767939924,-0.0005634766375456733,0.008153324492889906,-0.006989486863287933,-0.0013571708635899905,-0.0003728760689560507,-0.0021642298085602016,-0.001639345658674998,-0.0004615525514735259,-0.0009823548787800504,-0.002845441343881191,0.001416477572228001,0.00013683461995613576,0.006921644316471369,7.937854433679578e-05,0.00047455022714448433,3,2,4.7933927415997456e-05,0.012293592429874671,-0.8377892890536093
2013-08-08,15477.269531,15557.120117,15418.599609,15498.320312,90990000,15498.320312,0.8366046,0.055764697,0.107630685,0.7289739,-0.035547484,-0.08116144,-0.6624338,0.5143468,0.6217102,-0.5212567,0.067909725,0.15391889,-0.052635573,0.24418999,0.53968835,-0.056185428,0.4319072,-0.35767484,-0.501824,0.5781044,0.16477333,0.0017856828484486883,-0.011931569157279968,51.13323107662984,-0.0002401365718470709,0.006039002161828733,-0.005797391528549214,0.008255078354425951,-0.0016667551701515034,-0.0008475922562239051,0.0008598741438304843,-0.0003689716810117055,-0.00047907529201118875,0.003740545917401827,0.0013382830494698755,0.00026366909907094753,-0.006941235572127944,0.0002539169127483284,0.0005259671926858256,3,3,4.7933927415997456e-05,0.012293592429874671,-0.8377892890536093
